,INSTNM,CITY,STABBR,HCM2,PREDDEG,HIGHDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4_POOLED_SUPP,RET_FTL4_POOLED_SUPP,RET_PT4_POOLED_SUPP,RET_PTL4_POOLED_SUPP,PCTFLOAN,UG25ABV,MD_EARN_WNE_P10,GT_25K_P6,GT_28K_P6,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP
4014,University of Puerto Rico-Ponce,Ponce,PR,0,3,3,1,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.0,0.0844,0.0,0.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317,0.1934,0.0,0.0,3630.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631,1,6958.0,,6375.0,7599.0,9381.0,9814.0,,,,,,,0.8239,0.8378,,,,0.0875,0.0564,,,,5500.0,58.4705440432125,0.5133079848,,0.4235
4015,University of Puerto Rico-Rio Piedras,San Juan,PR,0,3,4,1,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0107,0.0345,0.0,0.0619,0.0,0.0042,0.0,0.1054,0.0,0.0,0.0577,0.0042,0.0,0.0048,0.0083,0.0,0.156,0.0024,0.0,0.0643,0.0,0.0048,0.0,0.0327,0.0,0.075,0.0,0.0232,0.0893,0.0,0.0,0.0,0.0,0.05,0.0149,0.1875,0.0083,0.0,13263.0,0.0103,0.0009,0.8917,0.0008,0.0017,0.0,0.0048,0.0,0.0899,0.0955,1,2108.0,,1502.0,2786.0,4451.0,1458.0,,,,,,,0.605,0.9091,,0.7349,,0.0849,0.0752,,,0.35600000000000004,5500.0,58.4705440432125,0.6005586592000001,,0.4825
4023,College of Micronesia-FSM,Pohnpei,FM,0,2,2,1,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0745,0.0,0.0,0.0,0.0,0.0,0.0337,0.0168,0.2476,0.0,0.0697,0.0,0.0,0.0192,0.0,0.0913,0.0,0.0,0.0,0.0,0.0986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433,0.0481,0.0,0.0,0.0,0.10099999999999999,0.1563,0.0,0.0,2079.0,0.0,0.0,0.0,0.0014,0.0,0.9986,0.0,0.0,0.0,0.2929,1,3234.0,,3229.0,3562.0,3114.0,,,,,,,,0.9711,,0.6634,,0.5256,0.0,0.1607,19500.0,0.168,0.156,,,,0.2022,
4024,Palau Community College,Koror,PW,0,2,2,1,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1111,0.0317,0.0,0.0,0.0,0.0,0.0476,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0635,0.1429,0.0,0.0,0.0,0.1429,0.3333,0.0,0.0,576.0,0.0,0.0,0.0,0.0017,0.0,0.9983,0.0,0.0,0.0,0.3785,1,1077.0,,1097.0,681.0,520.0,5271.0,,,,,,,0.7719,,0.584,,0.6373,0.0,0.2887,,0.33899999999999997,,,,,0.174,
4025,University of the Virgin Islands,Charlotte Amalie,VI,0,3,4,1,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,370.0,470.0,320.0,443.0,370.0,450.0,420.0,382.0,410.0,15.0,21.0,15.0,17.0,15.0,21.0,5.0,8.0,18.0,16.0,18.0,7.0,807.0,807.0,0.0,0.0,0.0,0.0,0.0356,0.0,0.0356,0.0,0.1317,0.0,0.0178,0.0,0.0,0.0,0.0107,0.0036,0.0,0.0747,0.0356,0.0,0.0,0.0,0.0,0.0,0.0214,0.0,0.0641,0.0676,0.0107,0.0178,0.0,0.0,0.0,0.0,0.0,0.0605,0.4128,0.0,0.0,1984.0,0.0534,0.7177,0.0927,0.0045,0.0015,0.0,0.0076,0.0615,0.061,0.2843,1,12357.0,,10826.0,12141.0,14386.0,16645.0,16765.0,,,,,,0.5538,0.7396,,0.4444,,0.4949,0.2741,32000.0,0.489,0.40700000000000003,13761.5,146.29861670012102,0.3975903614,,0.2293
4027,Purdue University-Main Campus,West Lafayette,IN,0,3,4,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,520.0,630.0,550.0,690.0,510.0,630.0,575.0,620.0,570.0,25.0,31.0,24.0,32.0,26.0,32.0,,,28.0,28.0,29.0,,1228.0,1228.0,0.0592,0.0099,0.0029,0.0036,0.0219,0.0,0.0549,0.0,0.0395,0.2052,0.0626,0.006,0.0156,0.0,0.0076,0.0061,0.0,0.0317,0.0353,0.0,0.0048,0.0143,0.0009,0.0,0.0216,0.0,0.0223,0.0,0.0,0.0464,0.0,0.0005,0.0,0.0163,0.0179,0.0704,0.2168,0.006,0.0,30849.0,0.6378,0.0294,0.0457,0.0688,0.0014,0.0011,0.0235,0.1663,0.0261,0.0502,1,13545.0,,4250.0,6005.0,10828.0,17605.0,21323.0,,,,,,0.1771,0.9193,,0.6418,,0.3122,0.0448,55100.0,0.799,0.779,20428.0,217.17023158449902,0.7809330629000001,,0.7548
4028,Blue Hills Regional Technical School,Canton,MA,0,1,1,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0.3036,0.6607,0.0179,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,1,16325.0,,,,16325.0,,,,,,,,0.6491,,,,,0.7895,0.7407,63300.0,0.883,0.8440000000000001,8928.0,94.9136394941456,0.6774193548,,
4034,Georgia State University-Perimeter College,Atlanta,GA,0,2,2,1,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.9011,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912,0.0,0.0,0.0,16725.0,0.2267,0.4538,0.1058,0.0951,0.0023,0.0011,0.0465,0.0593,0.0093,0.6179,1,6992.0,,5809.0,6477.0,9007.0,10670.0,10884.0,,,,,,0.4409,,0.6304,,0.5378,0.2921,0.3419,34300.0,0.486,0.462,22206.5,236.077479326472,0.4443787482,0.0977,
4035,Georgia Piedmont Technical College,Clarkston,GA,1,1,2,1,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0871,0.0211,0.0436,0.0,0.0148,0.0,0.0986,0.0163,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503,0.0,0.0,0.0081,0.1977,0.0388,0.0316,0.0048,0.0641,0.3016,0.0,0.0,3354.0,0.096,0.8181,0.0289,0.0203,0.0015,0.0012,0.0224,0.0069,0.0048,0.7546,1,7057.0,,6447.0,8069.0,8612.0,12280.0,11049.0,,,,,,0.6576,,0.5781,,0.4709,0.5136,0.5834,26100.0,0.43,0.4,12668.0,134.67360944353,0.2173038229,0.3988,
4044,Warren County Community College,Washington,NJ,0,2,2,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0143,0.0466,0.0,0.0323,0.0,0.0,0.0,0.0072,0.5699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,0.0,0.0,0.0932,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.129,0.0323,0.0,0.0,1175.0,0.7115,0.0732,0.1191,0.034,0.0043,0.0017,0.0094,0.0051,0.0417,0.5123,1,6612.0,,4637.0,5651.0,8573.0,9957.0,10903.0,,,,,,0.1708,,0.6644,,0.3497,0.0773,0.1328,34800.0,0.46,0.474,8566.5,91.0705300993054,0.5029585799,0.2628,
4056,Francis Tuttle Technology Center,Oklahoma City,OK,0,1,1,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0051,0.0,0.0,0.0,0.0,0.0659,0.0722,0.2332,0.0,0.0038,0.033,0.0,0.0165,0.0025,0.0,0.0,0.0,0.0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0,0.0,0.0203,0.1166,0.0253,0.0,0.0051,0.2548,0.0659,0.0,0.0,890.0,0.5169,0.1517,0.17300000000000001,0.0348,0.0618,0.0,0.0562,0.0,0.0056,0.4663,1,3522.0,,3549.0,3370.0,,,,,,,,,0.1508,,0.5354,,0.3694,0.0,0.1871,32000.0,0.5579999999999999,0.502,,,0.4114832536,0.488,
4057,Central Technology Center,Drumright,OK,0,1,1,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,0.0,0.0,0.0,0.0068,0.017,0.0408,0.0136,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0544,0.0408,0.6599,0.0034,0.1224,0.0204,0.0,0.0,270.0,0.6629999999999999,0.0741,0.0333,0.0074,0.1889,0.0,0.0333,0.0,0.0,0.3593,1,,,,,,,,,,,,,0.2034,,0.3044,,0.2015,0.0,0.33,28800.0,0.475,0.38299999999999995,,,,0.7391,
4059,Career Technology Center of Lackawanna County,Scranton,PA,0,1,1,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.8333,0.0667,0.0167,0.0167,0.0167,0.0,0.05,0.0,0.0,0.0,1,19424.0,,16340.0,19727.0,21224.0,21963.0,,,,,,,0.6167,,0.75,,,0.7833,0.507,39900.0,0.7040000000000001,0.703,12450.0,132.356049697817,0.5333333333,0.8679,
4063,Palo Alto College,San Antonio,TX,0,2,2,1,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0085,0.0,0.0,0.0007,0.0092,0.0,0.0341,0.0,0.0725,0.0114,0.0348,0.0107,0.0,0.0,0.0057,0.2587,0.0,0.0227,0.005,0.0,0.0,0.0341,0.0007,0.0,0.0043,0.0,0.0391,0.054000000000000006,0.0263,0.0057,0.0,0.0,0.0,0.0114,0.0135,0.0768,0.258,0.0021,0.0,6580.0,0.1658,0.0302,0.7745,0.0068,0.002,0.0012,0.0172,0.0014,0.0009,0.7695,1,6342.0,,5641.0,6571.0,8151.0,10363.0,,,,,,,0.317,,0.6496,,0.4122,0.0423,0.2722,30000.0,0.49200000000000005,0.44799999999999995,7250.0,77.07480805696191,0.3594249201,0.223,
4068,Athens Technical College,Athens,GA,0,1,2,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0022,0.0,0.0,0.0,0.0,0.0653,0.0828,0.0269,0.0,0.0373,0.0,0.0302,0.0027,0.0005,0.1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0439,0.0137,0.0,0.0176,0.1651,0.027999999999999997,0.0159,0.0066,0.1986,0.124,0.0,0.0,3696.0,0.6383,0.1994,0.0671,0.026000000000000002,0.0008,0.0011,0.0043,0.0097,0.0533,0.7411,1,5177.0,,4796.0,5649.0,6476.0,6498.0,,,,,,,0.5261,,0.5886,,0.4749,0.0,0.3779,27800.0,0.43799999999999994,0.37799999999999995,,,,0.2909,
4069,GateWay Community College-Central City,Phoenix,AZ,0,1,1,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173,0.0,0.0,0.0663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0332,0.0893,0.0,0.0,0.1607,0.0026,0.0,0.0,625.0,0.44,0.0624,0.3088,0.0112,0.0304,0.0048,0.0592,0.0,0.0832,0.6224,1,11896.0,,11434.0,12307.0,12025.0,,,,,,,,0.2311,,0.6559999999999999,,0.8587,0.1212,0.2234,34100.0,0.609,0.586,9182.0,97.61391552814129,0.3201856148,0.2945,
4077,Sussex County Community College,Newton,NJ,0,2,2,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0084,0.0,0.0,0.0,0.0,0.0105,0.0,0.0105,0.0,0.0042,0.0,0.0021,0.019,0.0,0.44299999999999995,0.0,0.0,0.0,0.0,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.09699999999999999,0.019,0.0,0.0,0.0,0.0,0.0,0.0844,0.0084,0.1793,0.0,0.0,2386.0,0.8357,0.0147,0.096,0.0117,0.0042,0.0013,0.0197,0.0109,0.0059,0.4057,1,12246.0,,9819.0,10710.0,13322.0,14128.0,14546.0,,,,,,0.3675,,0.6765,,0.47600000000000003,0.2295,0.2086,34600.0,0.498,0.456,9500.0,100.994576074639,0.5178082192,0.3045,
4082,Collin County Community College District,McKinney,TX,0,2,2,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0053,0.0,0.0551,0.0271,0.0224,0.0017,0.0076,0.0073,0.0172,0.0165,0.0,0.5601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.032,0.0,0.0053,0.0,0.0,0.0,0.0,0.0347,0.1,0.1069,0.0,0.0,24900.0,0.4735,0.1237,0.2051,0.0978,0.0047,0.0021,0.0376,0.0472,0.0085,0.6171,1,6600.0,,5106.0,6038.0,8132.0,9937.0,10136.0,,,,,,0.1725,,0.6554,,0.5243,0.1149,0.2732,37500.0,0.601,0.568,10432.0,110.902675537962,0.3690403423,0.1315,
4083,Owensboro Community and Technical College,Owensboro,KY,0,1,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0046,0.0,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0,0.0495,0.0,0.0117,0.0,0.0,0.1914,0.0,0.0,0.0,0.0,0.0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0013,0.0,0.1895,0.1504,0.040999999999999995,0.0,0.0033,0.2116,0.0677,0.0,0.0,2651.0,0.9038,0.0377,0.02,0.0064,0.0015,0.0004,0.0287,0.0,0.0015,0.4451,1,5944.0,,4996.0,4711.0,6917.0,9782.0,10111.0,,,,,,0.384,,0.5657,,0.3547,0.1827,0.2765,27300.0,0.46799999999999997,0.42,8392.5,89.2207347059383,0.3325648415,0.3083,
4087,Moore Norman Technology Center,Norman,OK,0,1,1,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0137,0.0,0.134,0.0275,0.0,0.0,0.0653,0.0,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859,0.1787,0.0962,0.0,0.1306,0.1993,0.0619,0.0,0.0,643.0,0.5894,0.0498,0.042,0.0109,0.0451,0.0031,0.1711,0.0031,0.0855,0.3297,1,2690.0,,2690.0,,,,,,,,,,0.1388,,0.1633,,0.4506,0.0,0.1486,31300.0,0.503,0.493,,,,0.5989,
4088,Fayette County Career & Technical Institute Practical Nursing Program,Uniontown,PA,0,1,1,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.9623,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10410.0,,9239.0,10349.0,12853.0,13916.0,13916.0,,,,,,0.6471,,0.7143,,,0.5588,0.4653,39300.0,0.711,0.731,13130.0,139.58513514316002,0.4513274336,0.902,
4089,Franklin County Career and Technology Center,Chambersburg,PA,0,1,1,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,0.9639,0.0241,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,1,19642.0,,19355.0,20073.0,,,,,,,,,0.3214,,0.7674,,,0.6786,0.4878,42100.0,,,11754.0,124.956868124349,0.6153846154,0.8396,
4094,Tennessee College of Applied Technology Nashville,Nashville,TN,0,1,1,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393,0.0,0.0,0.0155,0.0,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2689,0.0696,0.0309,0.0,0.3288,0.1103,0.0,0.0,1089.0,0.5225,0.2966,0.0882,0.0248,0.0046,0.0055,0.011000000000000001,0.0174,0.0294,0.2994,1,8800.0,,8597.0,9187.0,9874.0,11368.0,,,,,,,0.5454,,0.7387,,0.3777,0.0,0.4898,27300.0,0.479,0.44799999999999995,,,0.375,0.6987,
4106,Red River Technology Center,Duncan,OK,0,1,1,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602,0.0,0.0602,0.0694,0.0,0.0,0.0,0.0,0.0,0.0,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324,0.1667,0.0833,0.0,0.0,0.3935,0.08800000000000001,0.0,0.0,430.0,0.7256,0.013999999999999999,0.1465,0.0,0.0442,0.0,0.0698,0.0,0.0,0.8698,1,,,,,,,,,,,,,0.1384,,0.6418,,0.64,0.0,0.0743,25700.0,0.39299999999999996,0.35200000000000004,,,,0.6338,
4108,Southern Union State Community College,Wadley,AL,0,2,2,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0299,0.0,0.0,0.0136,0.0,0.0218,0.0,0.0,0.3061,0.0,0.0,0.0,0.0,0.049,0.0014,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.1701,0.0531,0.0,0.0,0.3156,0.0327,0.0,0.0,4324.0,0.6975,0.2253,0.0192,0.0143,0.0019,0.0009,0.013000000000000001,0.0042,0.0238,0.43200000000000005,1,7679.0,,6810.0,7719.0,8653.0,11481.0,11713.0,,,,,,0.4271,,0.5870000000000001,,0.4791,0.2163,0.2328,30700.0,0.483,0.436,9250.0,98.3368240726755,0.3732274532,0.1747,
4111,Clinton Technical School,Clinton,MO,0,1,1,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17767.0,,17863.0,15990.0,,18778.0,,,,,,,0.7273,,0.4,,,0.6364,0.6522,,,,11587.5,123.18680529103999,0.4418604651,0.7966,
4113,Greene County Career and Technology Center,Waynesburg,PA,0,1,1,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.8919,0.0811,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1,12957.0,,14653.0,9567.0,,,,,,,,,0.5484,,,,,0.8065,0.6429,,0.635,,16325.0,173.55120572826198,0.38297872340000005,0.7954,
4114,Lac Courte Oreilles Ojibwa Community College,Hayward,WI,0,2,2,1,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0411,0.0,0.0,0.0685,0.0,0.0,0.0,0.0,0.0411,0.0,0.0,0.0685,0.0,0.0,0.0,0.1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.27399999999999997,0.3836,0.0,0.0,246.0,0.252,0.0244,0.0041,0.0041,0.6951,0.0,0.0163,0.0,0.0041,0.5854,1,10331.0,,10147.0,9501.0,12446.0,,,,,,,,0.5472,,0.2958,,0.2442,0.0,0.7385,21200.0,0.21100000000000002,0.198,,,,0.3959,
4129,Pike-Lincoln Technical Center,Eolia,MO,1,1,1,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.8571,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952,1,4197.0,,4197.0,,,,,,,,,,0.4615,,0.4737,,,0.1538,0.7692,,0.593,0.581,,,0.41509433960000003,0.8919,
4132,St Charles Community College,Cottleville,MO,0,2,2,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0434,0.0,0.0354,0.0114,0.008,0.0,0.008,0.0,0.0011,0.6686,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0034,0.008,0.0,0.0,0.0,0.0069,0.0,0.0103,0.1543,0.0343,0.0,0.0,6188.0,0.7776,0.0638,0.0472,0.0202,0.0024,0.0013,0.0368,0.0171,0.0335,0.4801,1,3487.0,,2179.0,3042.0,4345.0,6269.0,6401.0,,,,,,0.235,,0.6342,,0.4091,0.0801,0.2469,33000.0,0.541,0.521,6750.0,71.7593040530335,0.4492753623,0.1869,
4134,New College of Florida,Sarasota,FL,0,3,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,600.0,700.0,540.0,650.0,570.0,670.0,650.0,595.0,620.0,26.0,31.0,25.0,33.0,24.0,28.0,8.0,9.0,29.0,29.0,26.0,9.0,1263.0,1263.0,0.0,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353,0.0,0.0,0.0,0.5412,0.0,0.0,0.0,0.0,0.3941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,0.6887,0.0279,0.1789,0.0314,0.0,0.0,0.036000000000000004,0.0197,0.0174,0.0,1,9706.0,,7580.0,6837.0,10079.0,11990.0,14981.0,,,,,,0.2706,0.8266,,,,0.3066,0.0221,,0.43700000000000006,0.40299999999999997,15430.0,164.03645356123002,0.7066115702,,0.6725
